302	0.000760879
308	0.000659183
314	0.000585621
320	0.000519742
326	0.000424196
332	0.000338597
338	0.000300399
344	0.000299113
350	0.000228838
356	0.000211411
362	0.000169357
368	0.000174367
374	0.000153975
380	0.000132228
386	0.000123462
392	9.27E-05
398	0.000115403
404	0.000112022
410	9.41E-05
416	9.91E-05
422	9.76E-05
428	8.54E-05
434	0.000107612
440	0.000122178
446	0.000102986
452	9.98E-05
458	8.78E-05
464	9.63E-05
470	8.82E-05
476	8.17E-05
482	7.88E-05
488	7.54E-05
494	6.40E-05
500	6.21E-05
506	5.98E-05
512	0.000153537
518	0.000153932
524	0.000125392
530	9.75E-05
536	0.000103187
542	0.000101364
548	9.56E-05
554	0.000101741
560	0.00010573
566	9.61E-05
572	8.40E-05
578	7.63E-05
584	7.77E-05
590	9.68E-05
596	0.00010449
602	9.89E-05
608	0.000108468
614	8.22E-05
620	8.24E-05
626	8.10E-05
632	7.97E-05
638	8.37E-05
644	8.44E-05
650	8.84E-05
656	9.96E-05
662	9.81E-05
668	9.33E-05
674	0.000100174
680	0.000109819
686	0.000115116
692	0.000115145
698	0.000120427
704	3.20E-05
710	3.03E-05
716	2.80E-05
722	2.67E-05
728	3.06E-05
734	3.30E-05
740	3.60E-05
746	3.63E-05
752	3.87E-05
758	4.29E-05
764	5.38E-05
770	0.000117968
776	0.000420149
780	0.001662017
782	0.003990856
784	0.009438934
786	0.023812793
788	0.076219343
790	0.246877693
792	0.536437868
794	0.827648666
796	0.969397742
798	1
800	0.989511971
802	0.970551717
804	0.946785667
806	0.923107261
808	0.836690574
810	0.539753721
812	0.226821893
814	0.0732044
816	0.019769497
818	0.006845119
820	0.002456799
822	0.000904191
824	0.000448108
830	8.37E-05
836	4.39E-05
842	3.28E-05
848	2.88E-05
854	2.68E-05
860	2.47E-05
866	2.34E-05
872	1.91E-05
878	1.59E-05
884	1.44E-05
890	1.27E-05
896	1.24E-05
902	1.24E-05
908	1.36E-05
914	1.36E-05
920	1.80E-05
926	2.66E-05
932	3.44E-05
938	3.82E-05
944	3.64E-05
950	2.86E-05
956	2.03E-05
962	1.30E-05
968	9.72E-06
974	8.89E-06
980	7.22E-06
986	7.24E-06
992	6.53E-06
998	6.60E-06
1004	6.30E-06
1010	6.30E-06
1016	8.00E-06
1022	6.47E-06
1028	6.74E-06
1034	6.24E-06
1040	5.70E-06
1046	6.95E-06
1052	6.78E-06
1058	8.08E-06
1064	6.65E-06
1070	8.08E-06
1076	6.67E-06
1082	6.63E-06
1088	6.95E-06
1094	8.76E-06
