302	0.004302126
306	0.003833061
310	0.003415493
314	0.003055208
318	0.00271734
322	0.002410826
326	0.002326978
330	0.00206151
334	0.001834537
338	0.001728549
342	0.001628824
346	0.001476644
350	0.001328852
354	0.0012245
358	0.001197096
362	0.001206949
366	0.001196019
370	0.001172803
374	0.001130839
378	0.001098767
382	0.001094021
386	0.001125494
390	0.001158921
394	0.001174598
398	0.001240057
400	0.001493598
402	0.001500698
404	0.001497986
406	0.001470741
408	0.001610914
410	0.001475966
412	0.001697635
414	0.001460888
416	0.001814831
418	0.001969883
420	0.00560852
422	0.013933942
424	0.019603494
426	0.021214249
428	0.023287327
430	0.024294946
432	0.025727791
434	0.029049025
436	0.031515417
438	0.034391878
440	0.036750967
442	0.039769436
444	0.042753999
446	0.044916032
448	0.047560732
450	0.050420838
452	0.054186445
454	0.059009135
456	0.065407475
458	0.072763174
460	0.081973752
462	0.095695879
464	0.110387331
466	0.123834218
468	0.156954805
470	0.17171008
472	0.193035223
474	0.213239459
476	0.234165703
478	0.246451793
480	0.252383422
482	0.256212853
484	0.260189876
486	0.269356576
488	0.277813235
490	0.283940325
492	0.302070286
494	0.331891978
496	0.357876262
498	0.387295066
500	0.42323188
502	0.462603215
504	0.50193466
506	0.534883721
508	0.559655351
510	0.604052814
512	0.650364993
514	0.706569867
516	0.751605569
518	0.790777454
520	0.830587578
522	0.870796601
524	0.905620487
526	0.924408632
528	0.943276557
530	0.977143085
532	0.997526826
534	1
536	0.988631377
538	0.981810204
540	0.989070166
542	0.998444294
544	0.994455303
546	0.977621764
548	0.966173362
550	0.967729068
552	0.970401691
556	0.946707088
558	0.928277953
560	0.905261478
562	0.878894252
564	0.85496031
566	0.834496789
568	0.807810443
570	0.777494116
572	0.750648211
574	0.721369022
576	0.687781722
578	0.6554709
580	0.621803821
582	0.592245403
584	0.550919462
586	0.51031154
588	0.474809526
590	0.440264869
592	0.401731222
594	0.359767043
596	0.31449998
598	0.276656428
600	0.240939008
602	0.205947585
604	0.174047629
606	0.144166102
608	0.12153257
610	0.101487893
612	0.085432207
614	0.072886832
616	0.063420958
618	0.051637481
620	0.044832263
622	0.041174359
624	0.037948063
626	0.035156967
628	0.032141689
630	0.029751087
632	0.028064941
634	0.027139495
636	0.025683115
638	0.022816626
640	0.021688141
642	0.021281663
644	0.020854043
646	0.020114883
648	0.019227731
650	0.018492162
652	0.018114803
654	0.017847541
656	0.018021062
658	0.018202561
660	0.018926962
662	0.019774223
664	0.020701663
666	0.022345526
668	0.024471658
670	0.027177789
672	0.030388129
674	0.033131357
676	0.036918505
678	0.041589214
680	0.036882604
682	0.013904823
684	0.002503809
686	0.000530217
688	0.0002391
690	0.000203726
694	0.000163138
698	0.000156392
702	7.06E-05
706	4.88E-05
710	4.84E-05
714	4.94E-05
718	5.21E-05
722	5.30E-05
726	5.16E-05
730	4.85E-05
734	4.50E-05
738	4.14E-05
742	3.62E-05
746	3.12E-05
750	3.03E-05
754	3.00E-05
758	2.89E-05
762	2.83E-05
766	2.82E-05
770	2.79E-05
774	2.74E-05
778	2.80E-05
782	2.78E-05
786	2.75E-05
790	2.76E-05
794	2.74E-05
798	2.73E-05
802	2.75E-05
806	2.77E-05
810	2.72E-05
814	2.68E-05
818	2.67E-05
822	2.60E-05
826	2.58E-05
830	2.60E-05
834	2.54E-05
838	2.57E-05
842	2.57E-05
846	2.66E-05
850	2.68E-05
854	2.65E-05
858	2.77E-05
862	2.88E-05
866	2.80E-05
870	2.76E-05
874	2.68E-05
878	2.62E-05
882	2.73E-05
886	2.72E-05
890	2.65E-05
894	2.57E-05
898	2.39E-05
902	2.27E-05
906	2.22E-05
910	2.19E-05
914	2.12E-05
918	2.04E-05
922	1.99E-05
926	1.97E-05
930	1.98E-05
934	1.99E-05
938	1.92E-05
942	1.86E-05
946	1.85E-05
950	1.88E-05
954	1.87E-05
958	1.86E-05
962	1.85E-05
966	1.83E-05
970	1.81E-05
974	1.81E-05
978	1.82E-05
982	1.83E-05
986	1.83E-05
990	1.84E-05
994	1.85E-05
998	1.88E-05
1002	1.94E-05
1006	1.96E-05
1010	2.02E-05
1014	2.07E-05
1018	2.11E-05
1022	2.17E-05
1026	2.22E-05
1030	2.33E-05
1034	2.40E-05
1038	2.46E-05
1042	2.57E-05
1046	2.68E-05
1050	2.82E-05
1054	3.02E-05
1058	3.14E-05
1062	3.24E-05
1066	3.32E-05
1070	3.45E-05
1074	3.61E-05
1078	3.72E-05
1082	3.88E-05
1086	4.11E-05
1090	4.44E-05
1094	5.33E-05
1098	8.21E-05
