302	0.003883314
306	0.003470254
310	0.003051829
314	0.002746017
318	0.002419715
322	0.002147985
326	0.0020555
330	0.001799581
334	0.001591336
338	0.001487355
342	0.001383213
346	0.001220425
350	0.001075747
354	0.000972371
358	0.000907676
362	0.000877102
366	0.000822571
370	0.000767071
374	0.000719477
378	0.000665631
382	0.000638204
386	0.000614649
390	0.000592143
394	0.00056044
398	0.000532368
400	0.0003039
402	0.001223491
404	0.000493889
406	0.000642157
408	0.000819425
410	0.000698867
412	0.000377671
414	0.000500222
416	0.000549712
418	0.000862542
420	0.003429879
422	0.0074396
424	0.009257048
426	0.009888275
428	0.010061308
430	0.009819707
432	0.009958859
434	0.010461824
436	0.010918808
438	0.011296334
440	0.011315291
442	0.011462106
444	0.011421772
446	0.01146009
448	0.011582301
450	0.011768644
452	0.012272012
454	0.012368814
456	0.013353769
458	0.013942645
460	0.015324487
462	0.017335538
464	0.01895172
466	0.020588876
468	0.024385915
470	0.025973864
472	0.02785504
474	0.029932239
476	0.031788005
478	0.031834389
480	0.031552454
482	0.030323075
484	0.030069374
486	0.029326423
488	0.029344976
490	0.028797241
492	0.029846731
494	0.031395959
496	0.032997217
498	0.034178195
500	0.035318437
502	0.036314282
504	0.038199088
506	0.038670189
508	0.037988948
510	0.038566128
512	0.039781793
514	0.039876578
516	0.039487355
518	0.038754084
520	0.037975235
522	0.037493647
524	0.036720042
526	0.035992417
528	0.035645142
530	0.03617513
532	0.036569596
534	0.036784576
536	0.03700601
538	0.037620699
540	0.038995281
542	0.040337999
544	0.040588069
546	0.04064857
548	0.040430767
550	0.039861251
552	0.038633889
554	0.037657403
556	0.035816561
558	0.033755496
560	0.031971524
562	0.030609446
564	0.029462348
566	0.028796838
568	0.028998508
570	0.02955794
572	0.031161618
574	0.035032872
576	0.042298229
578	0.050417457
580	0.064913484
582	0.085185335
584	0.120106482
586	0.162009438
588	0.210458597
590	0.284761828
592	0.37212923
594	0.455168798
596	0.535796394
598	0.613600613
600	0.703464688
602	0.78699633
604	0.842374864
606	0.877909087
608	0.906425201
610	0.943250111
612	0.975194611
614	0.989271165
616	0.989190497
618	0.986891461
620	0.99044085
622	0.995805268
624	1
626	0.996450611
628	0.989351833
630	0.983705078
632	0.984511757
634	0.987133465
636	0.982293389
638	0.96257008
640	0.95768967
642	0.957488001
644	0.957326665
646	0.958577018
648	0.951437906
650	0.939337716
652	0.929415561
654	0.9234058
656	0.922518453
658	0.920824426
660	0.91130561
662	0.894889687
664	0.878070423
666	0.865566894
668	0.86278385
670	0.862219175
672	0.85637075
674	0.845924253
676	0.82361957
678	0.813939418
680	0.654579922
682	0.227640866
684	0.038618965
686	0.007119752
688	0.00241782
690	0.001328197
694	0.000951962
698	0.000853265
702	0.000658371
706	0.000464042
710	0.000477756
714	0.000527609
718	0.000602186
722	0.000624329
726	0.000591861
730	0.000534667
734	0.000453434
738	0.000386791
742	0.000279502
746	0.000183455
750	0.000161529
754	0.000157665
758	0.000150805
762	0.000146203
766	0.000142782
770	0.000139007
774	0.000137454
778	0.000136034
782	0.000133134
786	0.000127891
790	0.000124305
794	0.000122599
798	0.000123027
802	0.000125923
806	0.000116549
810	0.000114165
814	0.000110543
818	0.000103602
822	9.23E-05
826	0.000102456
830	0.000102662
834	9.80E-05
838	9.46E-05
842	9.16E-05
846	8.92E-05
850	8.78E-05
854	8.69E-05
858	8.56E-05
862	8.47E-05
866	7.87E-05
870	7.50E-05
874	7.40E-05
878	7.67E-05
882	9.28E-05
886	0.000102739
890	0.000105489
894	9.56E-05
898	8.16E-05
902	8.16E-05
906	8.32E-05
910	8.30E-05
914	8.24E-05
918	8.14E-05
922	8.11E-05
926	8.19E-05
930	8.20E-05
934	8.05E-05
938	7.75E-05
942	7.44E-05
946	7.47E-05
950	7.51E-05
954	7.43E-05
958	7.30E-05
962	7.20E-05
966	7.22E-05
970	7.19E-05
974	7.20E-05
978	7.30E-05
982	7.28E-05
986	7.28E-05
990	7.23E-05
994	7.29E-05
998	7.35E-05
1002	7.42E-05
1006	7.54E-05
1010	7.62E-05
1014	7.68E-05
1018	7.70E-05
1022	7.75E-05
1026	7.85E-05
1030	7.89E-05
1034	7.89E-05
1038	7.97E-05
1042	8.01E-05
1046	8.17E-05
1050	8.27E-05
1054	8.49E-05
1058	8.61E-05
1062	8.80E-05
1066	8.91E-05
1070	9.03E-05
1074	9.27E-05
1078	9.42E-05
1082	9.63E-05
1086	9.94E-05
1090	0.00010559
1094	0.000114706
1098	0.000125769
