Database of origin:,Western Washington University Planetary Spectroscopy Lab
Sample Name,White Reference ,TS-20-19-A ,TS-20-19-B ,TS-20-26 ,TS-20-03 ,TS-20-02-3 ,White Reference ,TS-20-19-A ,TS-20-19-B ,TS-20-26 ,TS-20-03 ,TS-20-02-3 ,White Reference ,TS-20-19-A ,TS-20-19-B ,TS-20-26 ,TS-20-03 ,TS-20-02-3 ,White Reference ,TM-3 ,TS-2-A ,TS-20-05 ,TM-4 ,TM-6 ,White Reference ,TM-3 ,TS-2-A ,TS-20-05 ,TM-4 ,TM-6 ,White Reference ,TM-3 ,TS-2-A ,TS-20-05 ,TM-4 ,TM-6 
Viewing Geometry,i=30 e=50 az=0,i=30 e=50 az=0,i=30 e=50 az=0,i=30 e=50 az=0,i=30 e=50 az=0,i=30 e=50 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=30 e=0 az=0,i=30 e=0 az=0,i=30 e=0 az=0,i=30 e=0 az=0,i=30 e=0 az=0,i=30 e=0 az=0,i=30 e=50 az=0,i=30 e=50 az=0,i=30 e=50 az=0,i=30 e=50 az=0,i=30 e=50 az=0,i=30 e=50 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=50 e=-30 az=0,i=30 e=0 az=0,i=30 e=0 az=0,i=30 e=0 az=0,i=30 e=0 az=0,i=30 e=0 az=0,i=30 e=0 az=0

Wavelength
350.0,0.987627625465393,0.121735952794552,0.148467183113098,0.198210373520851,0.174911364912987,0.180989921092987,1.00085997581482,0.077553890645504,0.0988127514719963,0.168857336044312,0.14096212387085,0.192652985453606,1.00222134590149,0.106468290090561,0.115665771067142,0.17224508523941,0.156233370304108,0.161685585975647,1.00935244560242,0.182193279266357,0.15427577495575,0.202071398496628,0.168228670954704,0.142894074320793,0.998368382453918,0.19317327439785,0.157204568386078,0.154363512992859,0.134309068322182,0.124497644603252,0.996008038520813,0.184980496764183,0.138828799128532,0.148819535970688,0.13327731192112,0.129173040390015
351.0,0.991821944713593,0.118828862905502,0.141151964664459,0.190553098917007,0.168450966477394,0.175441399216652,0.994454383850098,0.0689223930239677,0.0844484567642212,0.152629628777504,0.123811274766922,0.174151360988617,1.00092387199402,0.099795863032341,0.108708217740059,0.168718948960304,0.150737777352333,0.157620221376419,1.00781285762787,0.17358224093914,0.143827393651009,0.188923344016075,0.152298867702484,0.13629812002182,1.00004291534424,0.173432067036629,0.141679778695107,0.136937230825424,0.119313053786755,0.108798556029797,0.994902968406677,0.179119437932968,0.133949309587479,0.146946340799332,0.125537276268005,0.11797583848238
352.0,0.990648567676544,0.104786656796932,0.133511677384377,0.177761077880859,0.153718009591103,0.165265887975693,0.995686292648315,0.0672832727432251,0.0790453106164932,0.144579961895943,0.115768454968929,0.16264221072197,1.00302278995514,0.0904793739318848,0.102060757577419,0.156542375683784,0.141820684075356,0.148953795433044,0.999119341373444,0.164178848266602,0.132082000374794,0.171827048063278,0.133788540959358,0.124484203755856,1.0025669336319,0.162467733025551,0.133982270956039,0.128724291920662,0.114754885435104,0.0991559997200966,0.997015476226807,0.175081223249435,0.127184182405472,0.138820081949234,0.120921418070793,0.108080349862576
353.0,0.989447474479675,0.0968992188572884,0.129519402980804,0.178948745131493,0.143436565995216,0.166058972477913,1.00336408615112,0.0737953558564186,0.0927837044000626,0.155238762497902,0.130081579089165,0.178634941577911,1.00551390647888,0.0903864949941635,0.103363133966923,0.14813968539238,0.131471768021584,0.1489277780056,0.994146943092346,0.167981714010239,0.137854918837547,0.171458199620247,0.139584541320801,0.123181492090225,1.0055536031723,0.177351951599121,0.148349836468697,0.14209970831871,0.125329703092575,0.109239794313908,0.998222887516022,0.178765892982483,0.124635241925716,0.133378893136978,0.125168338418007,0.114016622304916
354.0,0.991936206817627,0.0932221189141274,0.116437450051308,0.164686679840088,0.131368115544319,0.150374501943588,1.00185406208038,0.0638004913926125,0.0805593430995941,0.147712096571922,0.115917190909386,0.171498373150826,1.00646114349365,0.0808303877711296,0.0937784016132355,0.144344255328178,0.127726808190346,0.14209745824337,0.999837398529053,0.153504714369774,0.128150269389153,0.160276263952255,0.125793561339378,0.113667786121368,1.00593078136444,0.169095486402512,0.133249163627625,0.130061134696007,0.113923870027065,0.101673729717731,1.00924062728882,0.166430711746216,0.117970623075962,0.121848002076149,0.111936435103416,0.103444069623947
355.0,0.99550324678421,0.0979233384132385,0.116851948201656,0.16227251291275,0.133810862898827,0.148778676986694,0.999792098999023,0.0648433491587639,0.074989527463913,0.143617421388626,0.10904448479414,0.169978901743889,1.00473880767822,0.0820645540952683,0.0928571969270706,0.141893342137337,0.127239301800728,0.144482225179672,0.999358177185059,0.149844601750374,0.129244014620781,0.154367476701736,0.127044558525085,0.111646987497807,1.00724279880524,0.16653761267662,0.129614904522896,0.122182413935661,0.111315317451954,0.0963901653885841,1.00824904441833,0.164157629013062,0.115655243396759,0.121875323355198,0.107007898390293,0.102317586541176
356.0,0.998313188552856,0.101761497557163,0.125694200396538,0.167790323495865,0.14084792137146,0.157398417592049,1.00047957897186,0.0739846751093864,0.0810869634151459,0.14620041847229,0.114693596959114,0.176188290119171,1.00264549255371,0.0888701230287552,0.0976509600877762,0.138992965221405,0.126368060708046,0.149126842617989,0.995145618915558,0.155719622969627,0.135655000805855,0.154228955507278,0.136411473155022,0.115950532257557,1.00712966918945,0.172078400850296,0.138841062784195,0.123878911137581,0.118663817644119,0.0993981137871742,1.00066983699799,0.169826671481133,0.117327392101288,0.126993134617805,0.110143557190895,0.106275521218777
